SimpleID INATTENTIVE_RESP Q_TotalDurationSecs Gender Vehicles HomePark ModelYear Hybrid BuyLease UsedPurchaseYear VehPrice VehSize KnowMPG VehMPG Age Education License Occupation CommuteFullLength DriveCommute WorkParkFee HH_Head Income Kids Adolescent Adults Workers Zipcode HomeType scenario_num year scenario_year in_year choice gas_price ele_price gasveh_price gasveh_mpg gasveh_range gasveh_size hev_price hev_mpg hev_range hev_size bev_price bev_mpg bev_range bev_size curveh_price curveh_mpg curveh_range curveh_size curveh_model_year
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 2 2015 1 0 1 3.48 4.79 35000 15 0 2 50000 28 0 2 21000 103 105 0 20000 18 -99 3 2003
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 3 2015 1 1 1 3.48 4.79 18000 26 0 1 43000 31 0 2 20000 93 115 1 20000 18 -99 3 2003
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 4 2016 2 0 4 3.76 4.84 43000 24 0 2 50000 25 0 2 20000 86 100 1 20000 18 -99 3 2003
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 10 2019 5 0 1 4.45 5.04 26000 38 0 1 24000 58 0 0 28000 115 85 1 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 11 2019 5 1 1 4.45 5.04 35000 23 0 2 35000 28 0 2 24000 105 85 1 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 12 2020 6 0 1 4.52 5.13 16000 36 0 0 28000 52 0 1 32000 118 105 1 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 13 2020 6 1 1 4.52 5.13 18000 36 0 1 32000 47 0 1 24000 148 100 0 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 14 2021 7 0 1 4.73 5.32 30000 46 0 1 32000 64 0 1 32000 131 95 1 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 15 2021 7 1 1 4.73 5.32 26000 46 0 1 18000 58 0 0 24000 151 135 0 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 16 2022 8 0 1 5.03 5.51 18000 36 0 1 28000 28 0 2 20000 104 100 1 20000 86 100 1 2016
368 1 673 1 4 2 2003 2 1 -99 20000 3 1 18 4 3 1 1 14 1 0 1 6 3 2 2 3 21030 6 17 2022 8 1 4 5.03 5.51 35000 26 0 2 28000 35 0 2 28000 154 125 0 20000 86 100 1 2016
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 0 2014 0 0 1 3.5 4.75 50000 26 0 2 24000 40 0 0 21000 110 85 0 48000 26 -99 3 2009
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 1 2014 0 1 1 3.5 4.75 28000 14 0 2 28000 20 0 2 20000 80 60 1 48000 26 -99 3 2009
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 2 2015 1 0 2 3.86 4.91 26000 30 0 1 28000 47 0 1 24000 123 65 0 48000 26 -99 3 2009
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 8 2018 4 0 1 4.34 5.09 50000 26 0 2 21000 48 0 0 32000 112 130 1 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 9 2018 4 1 1 4.34 5.09 18000 28 0 1 35000 34 0 2 28000 112 110 1 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 10 2019 5 0 1 4.36 5.19 43000 27 0 2 50000 28 0 2 18000 115 110 0 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 11 2019 5 1 1 4.36 5.19 26000 42 0 1 28000 28 0 2 24000 145 125 0 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 12 2020 6 0 1 4.74 5.33 43000 32 0 2 24000 57 0 1 20000 108 105 1 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 13 2020 6 1 1 4.74 5.33 35000 20 0 2 28000 52 0 1 28000 138 100 0 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 14 2021 7 0 1 4.94 5.46 30000 46 0 1 50000 37 0 2 32000 131 95 1 26000 30 -99 1 2015
369 0 579 2 2 1 2009 2 1 -99 48000 3 1 26 5 3 1 4 -99 -99 -99 2 5 1 1 2 1 21030 6 15 2021 7 1 2 4.94 5.46 35000 21 0 2 28000 62 0 0 24000 101 145 1 26000 30 -99 1 2015
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 0 2014 0 0 1 4.25 5.25 43000 14 0 2 35000 20 0 2 21000 130 70 0 28000 26 -99 3 2012
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 1 2014 0 1 1 4.25 5.25 43000 14 0 2 28000 30 0 2 28000 110 100 0 28000 26 -99 3 2012
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 2 2015 1 0 1 4.65 5.43 28000 27 0 2 24000 42 0 1 32000 83 95 1 28000 26 -99 3 2012
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 3 2015 1 1 1 4.65 5.43 30000 22 0 1 50000 24 0 2 28000 93 65 1 28000 26 -99 3 2012
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 4 2016 2 0 2 4.72 5.47 22000 32 0 1 35000 32 0 2 20000 116 70 1 28000 26 -99 3 2012
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 10 2019 5 0 1 5.37 5.84 35000 31 0 2 50000 25 0 2 20000 115 135 1 22000 32 -99 1 2016
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 11 2019 5 1 1 5.37 5.84 18000 42 0 1 35000 28 0 2 32000 95 115 1 22000 32 -99 1 2016
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 12 2020 6 0 1 5.37 6.03 26000 36 0 1 32000 62 0 1 21000 138 115 0 22000 32 -99 1 2016
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 13 2020 6 1 1 5.37 6.03 16000 50 0 0 43000 36 0 2 24000 118 100 0 22000 32 -99 1 2016
370 0 455 1 3 2 2012 2 1 -99 28000 3 1 26 3 4 1 5 12 1 0 1 4 2 2 2 2 21042 6 14 2021 7 0 2 5.33 6.24 26000 38 0 1 24000 54 0 0 28000 121 95 0 22000 32 -99 1 2016
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 0 2014 0 0 1 3 4 20000 28 0 0 28000 35 0 1 28000 100 60 0 5000 15 -99 2 2004
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 1 2014 0 1 1 3 4 18000 32 0 1 24000 40 0 1 28000 100 85 0 5000 15 -99 2 2004
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 2 2015 1 0 1 2.95 4.01 18000 30 0 1 28000 50 0 0 28000 113 75 0 5000 15 -99 2 2004
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 3 2015 1 1 1 2.95 4.01 43000 15 0 2 21000 42 0 0 21000 133 75 0 5000 15 -99 2 2004
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 4 2016 2 0 2 3.07 4.04 22000 36 0 1 32000 39 0 1 18000 126 110 0 5000 15 -99 2 2004
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 10 2019 5 0 3 3.41 4.38 43000 23 0 2 28000 62 0 0 24000 115 115 1 22000 36 -99 1 2016
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 16 2022 8 0 1 4.63 4.67 25000 44 0 0 28000 31 0 2 20000 124 115 1 21000 56 -99 0 2019
371 0 714 2 2 3 2004 2 2 2008 5000 2 1 15 5 3 1 1 30 1 0 1 2 1 1 1 2 21222 2 17 2022 8 1 1 4.63 4.67 26000 36 0 1 28000 38 0 2 28000 134 140 0 21000 56 -99 0 2019
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 0 2014 0 0 1 3.75 4.25 50000 14 0 2 43000 27 0 2 20000 110 90 1 26000 17 -99 3 2004
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 1 2014 0 1 2 3.75 4.25 35000 26 0 2 43000 30 0 2 28000 80 75 1 26000 17 -99 3 2004
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 6 2017 3 0 1 3.72 4.53 25000 30 0 0 28000 50 0 0 28000 99 75 1 26000 17 -99 3 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 7 2017 3 1 1 3.72 4.53 35000 29 0 2 50000 23 0 2 20000 109 125 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 8 2018 4 0 1 4.08 4.65 30000 32 0 1 28000 27 0 2 20000 112 95 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 9 2018 4 1 1 4.08 4.65 26000 28 0 1 28000 34 0 2 28000 122 120 0 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 10 2019 5 0 1 4.28 4.81 22000 42 0 1 28000 50 0 0 20000 115 135 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 11 2019 5 1 1 4.28 4.81 22000 38 0 1 28000 25 0 2 28000 105 115 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 12 2020 6 0 1 4.67 4.94 25000 40 0 0 35000 33 0 2 28000 98 140 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 13 2020 6 1 1 4.67 4.94 50000 20 0 2 43000 33 0 2 20000 128 120 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 14 2021 7 0 1 4.92 5.03 26000 34 0 1 35000 27 0 2 24000 131 110 1 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 15 2021 7 1 1 4.92 5.03 43000 25 0 2 43000 27 0 2 28000 121 95 0 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 16 2022 8 0 1 5.11 5.25 35000 30 0 2 35000 38 0 2 18000 154 100 0 35000 26 -99 2 2014
372 1 37229 1 3 2 2004 2 1 -99 26000 3 1 17 5 3 1 6 -99 -99 -99 1 2 1 1 2 3 21666 6 17 2022 8 1 1 5.11 5.25 18000 48 0 1 20000 61 0 1 21000 144 100 0 35000 26 -99 2 2014
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 0 2014 0 0 1 4 4.25 50000 18 0 2 18000 44 0 0 20000 100 75 1 -99 -97 -99 3 1992
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 1 2014 0 1 1 4 4.25 43000 18 0 2 32000 50 0 1 24000 100 90 1 -99 -97 -99 3 1992
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 2 2015 1 0 1 4.37 4.37 43000 19 0 2 43000 21 0 2 28000 103 65 0 -99 -97 -99 3 1992
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 3 2015 1 1 1 4.37 4.37 35000 27 0 2 50000 21 0 2 18000 123 105 0 -99 -97 -99 3 1992
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 4 2016 2 0 2 4.52 4.5 13000 42 0 0 35000 25 0 2 32000 86 100 1 -99 -97 -99 3 1992
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 10 2019 5 0 1 5.33 4.71 50000 19 0 2 32000 50 0 1 28000 105 85 1 13000 42 -99 0 2016
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 11 2019 5 1 1 5.33 4.71 43000 19 0 2 21000 50 0 0 24000 125 100 1 13000 42 -99 0 2016
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 12 2020 6 0 1 5.59 4.82 50000 20 0 2 50000 29 0 2 24000 128 90 0 13000 42 -99 0 2016
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 13 2020 6 1 1 5.59 4.82 30000 32 0 1 43000 33 0 2 18000 148 115 0 13000 42 -99 0 2016
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 14 2021 7 0 1 5.79 4.94 13000 47 0 0 43000 30 0 2 24000 131 145 1 13000 42 -99 0 2016
373 0 731 2 2 4 1992 2 2 2013 -99 3 2 -99 3 3 1 4 -99 -99 -99 1 1 2 1 3 2 20770 2 15 2021 7 1 3 5.79 4.94 50000 25 0 2 24000 59 0 1 24000 121 135 0 13000 42 -99 0 2016
374 1 890 2 2 4 2008 2 1 -99 24000 2 2 -99 2 2 1 1 20 1 0 1 4 1 1 2 2 20722 4 0 2014 0 0 2 4.25 4.25 13000 33 0 0 28000 40 0 1 24000 110 110 1 24000 -97 -99 2 2008
374 1 890 2 2 4 2008 2 1 -99 24000 2 2 -99 2 2 1 1 20 1 0 1 4 1 1 2 2 20722 4 6 2017 3 0 2 4.64 4.45 13000 44 0 0 24000 46 0 1 32000 89 105 1 24000 -97 -99 2 2014
374 1 890 2 2 4 2008 2 1 -99 24000 2 2 -99 2 2 1 1 20 1 0 1 4 1 1 2 2 20722 4 12 2020 6 0 2 5.21 4.82 13000 50 0 0 28000 33 0 2 24000 118 90 1 13000 44 -99 0 2017
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 0 2014 0 0 1 3.75 4.75 30000 24 0 1 35000 27 0 2 28000 80 110 1 19000 -97 -99 2 2007
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 1 2014 0 1 1 3.75 4.75 18000 32 0 1 24000 40 0 1 28000 100 85 0 19000 -97 -99 2 2007
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 2 2015 1 0 1 4.05 4.76 26000 26 0 1 28000 37 0 1 28000 103 65 0 19000 -97 -99 2 2007
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 3 2015 1 1 1 4.05 4.76 43000 19 0 2 50000 31 0 2 21000 123 90 0 19000 -97 -99 2 2007
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 4 2016 2 0 2 4.09 4.89 18000 32 0 1 28000 52 0 0 28000 116 80 0 19000 -97 -99 2 2007
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 10 2019 5 0 3 4.43 5.02 30000 30 0 1 28000 54 0 0 28000 105 85 1 18000 32 -99 1 2016
375 0 678 2 4 1 2007 2 2 2008 19000 2 2 -99 5 6 1 2 10 1 0 1 6 1 1 3 3 21028 6 16 2022 8 0 4 5.04 5.56 28000 30 0 2 28000 56 0 1 21000 154 140 0 28000 27 -99 2 2019
376 1 485 2 2 3 2000 2 1 -99 35000 2 2 -99 3 5 1 1 20 1 0 1 6 3 1 2 2 20912 6 0 2014 0 0 2 3.5 5.25 16000 33 0 0 21000 52 0 0 18000 130 60 0 35000 -97 -99 2 2000
376 1 485 2 2 3 2000 2 1 -99 35000 2 2 -99 3 5 1 1 20 1 0 1 6 3 1 2 2 20912 6 6 2017 3 0 2 4.53 5.66 18000 34 0 1 32000 51 0 1 32000 99 90 1 35000 -97 -99 2 2014
376 1 485 2 2 3 2000 2 1 -99 35000 2 2 -99 3 5 1 1 20 1 0 1 6 3 1 2 2 20912 6 12 2020 6 0 2 5.46 6.07 30000 32 0 1 43000 33 0 2 20000 128 120 1 18000 34 -99 1 2017
377 0 984 2 3 2 2003 2 2 2011 13000 3 1 14 3 3 1 4 -99 -99 -99 2 2 3 2 3 2 20748 6 0 2014 0 0 1 4.25 4.25 35000 26 0 2 28000 50 0 1 28000 80 75 1 13000 14 -99 3 2003
377 0 984 2 3 2 2003 2 2 2011 13000 3 1 14 3 3 1 4 -99 -99 -99 2 2 3 2 3 2 20748 6 1 2014 0 1 3 4.25 4.25 18000 28 0 1 50000 27 0 2 32000 90 75 1 13000 14 -99 3 2003
377 0 984 2 3 2 2003 2 2 2011 13000 3 1 14 3 3 1 4 -99 -99 -99 2 2 3 2 3 2 20748 6 6 2017 3 0 1 4.35 4.44 18000 38 0 1 18000 54 0 0 24000 109 75 1 13000 14 -99 3 2014
377 0 984 2 3 2 2003 2 2 2011 13000 3 1 14 3 3 1 4 -99 -99 -99 2 2 3 2 3 2 20748 6 7 2017 3 1 3 4.35 4.44 26000 26 0 1 28000 33 0 2 32000 99 125 1 50000 27 -99 2 2014
377 0 984 2 3 2 2003 2 2 2011 13000 3 1 14 3 3 1 4 -99 -99 -99 2 2 3 2 3 2 20748 6 12 2020 6 0 4 4.68 4.72 50000 24 0 2 18000 56 0 0 20000 118 105 1 28000 33 -99 2 2017
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 0 2014 0 0 3 4.25 5 20000 24 0 0 28000 30 0 2 28000 110 100 0 40000 22 -99 3 2011
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 6 2017 3 0 1 5.01 5.33 50000 21 0 2 24000 51 0 1 24000 109 115 0 40000 22 -99 3 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 7 2017 3 1 1 5.01 5.33 18000 38 0 1 35000 26 0 2 32000 89 105 1 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 8 2018 4 0 1 5.29 5.41 35000 26 0 2 35000 34 0 2 18000 142 80 0 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 9 2018 4 1 1 5.29 5.41 28000 30 0 2 20000 53 0 1 21000 132 80 0 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 10 2019 5 0 1 5.54 5.5 20000 38 0 0 32000 60 0 1 24000 115 115 1 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 11 2019 5 1 1 5.54 5.5 30000 30 0 1 32000 50 0 1 24000 125 85 0 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 12 2020 6 0 1 5.43 5.57 50000 20 0 2 28000 57 0 1 20000 128 120 1 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 13 2020 6 1 1 5.43 5.57 20000 40 0 0 43000 26 0 2 32000 98 90 1 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 14 2021 7 0 1 5.95 5.73 20000 42 0 0 32000 64 0 1 24000 121 125 1 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 15 2021 7 1 1 5.95 5.73 28000 29 0 2 32000 59 0 1 32000 111 110 1 28000 30 -99 2 2014
378 0 648 2 3 2 2011 2 1 -99 40000 3 1 22 3 5 1 4 -99 -99 -99 1 5 6 2 2 2 21074 6 16 2022 8 0 3 6.15 5.82 35000 34 0 2 43000 38 0 2 24000 124 110 0 28000 30 -99 2 2014
379 1 418 1 3 5 2005 2 2 2010 -98 1 1 27 2 6 1 1 0 3 -99 1 3 1 1 2 3 20745 3 0 2014 0 0 3 3 4.75 25000 24 0 0 28000 44 0 0 28000 90 60 1 -98 27 -99 1 2005
379 1 418 1 3 5 2005 2 2 2010 -98 1 1 27 2 6 1 1 0 3 -99 1 3 1 1 2 3 20745 3 6 2017 3 0 3 3.47 4.9 18000 34 0 1 28000 46 0 1 21000 139 115 0 -98 27 -99 1 2014
379 1 418 1 3 5 2005 2 2 2010 -98 1 1 27 2 6 1 1 0 3 -99 1 3 1 1 2 3 20745 3 12 2020 6 0 4 4.5 5.15 25000 36 0 0 28000 57 0 1 20000 128 120 1 28000 46 -99 1 2017
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 0 2014 0 0 1 4.25 5.25 25000 33 0 0 24000 35 0 1 28000 120 100 0 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 1 2014 0 1 1 4.25 5.25 20000 38 0 0 21000 48 0 0 20000 90 75 1 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 2 2015 1 0 1 4.39 5.44 50000 23 0 2 28000 31 0 2 21000 103 75 0 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 3 2015 1 1 1 4.39 5.44 22000 22 0 1 24000 46 0 0 28000 123 75 0 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 4 2016 2 0 1 4.63 5.55 13000 32 0 0 24000 56 0 0 20000 96 120 1 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 5 2016 2 1 1 4.63 5.55 26000 36 0 1 20000 44 0 1 24000 136 110 0 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 6 2017 3 0 1 4.59 5.66 26000 34 0 1 32000 46 0 1 20000 89 105 1 -97 -97 -99 1 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 7 2017 3 1 1 4.59 5.66 22000 30 0 1 21000 50 0 0 21000 119 75 0 -97 -97 -99 0 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 8 2018 4 0 1 4.72 5.67 26000 36 0 1 28000 53 0 1 24000 132 80 0 -97 -97 -99 0 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 9 2018 4 1 1 4.72 5.67 28000 22 0 2 32000 43 0 1 24000 142 90 0 -97 -97 -99 0 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 10 2019 5 0 1 4.87 5.84 25000 43 0 0 24000 45 0 1 32000 115 135 1 -97 -97 -99 0 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 11 2019 5 1 1 4.87 5.84 13000 34 0 0 18000 50 0 0 20000 95 85 1 -97 -97 -99 0 2007
380 1 608 1 4 1 2007 2 2 2013 -97 1 2 -99 2 2 1 2 2 1 0 2 1 1 1 4 3 21639 2 12 2020 6 0 1 5.04 5.87 16000 40 0 0 28000 33 0 2 32000 128 120 1 -99 -97 -99 0 2007
